==> Canonical JSON Lean fixture drift
==> Lean 4 proof build
✔ [462/673] Built Mathlib.Tactic.Widget.Calc (4.6s)
✔ [463/673] Built Aesop.Frontend.Extension.Init (2.4s)
✔ [464/675] Built Mathlib.Algebra.Notation.Pi.Defs (3.5s)
✔ [465/679] Built Mathlib.Algebra.Regular.Defs (2.8s)
✔ [466/679] Built Mathlib.Algebra.NeZero (2.9s)
✔ [467/681] Built Mathlib.Tactic.Widget.InteractiveUnfold (6.4s)
✔ [468/681] Built Aesop.Forward.State (19s)
✔ [469/681] Built Aesop.Frontend.RuleExpr (10s)
✔ [470/681] Built Mathlib.Order.Bounds.Defs (2.2s)
✔ [471/686] Built Mathlib.Tactic.Widget.Conv (9.8s)
✔ [472/686] Built Aesop.Frontend.Extension (4.2s)
✔ [473/689] Built Mathlib.Tactic.FunProp.Core (18s)
✔ [474/689] Built Aesop.Forward.State.Initial (3.3s)
✔ [475/689] Built Batteries.Data.Nat.Basic (2.2s)
✔ [476/691] Built Mathlib.Order.Defs.LinearOrder (7.6s)
✔ [477/692] Built Aesop.Forward.State.ApplyGoalDiff (3.3s)
✔ [478/692] Built Mathlib.Logic.Function.Basic (7.9s)
✔ [479/692] Built Mathlib.Logic.Relation (8.2s)
✔ [480/692] Built Aesop.Tree.Data (7.7s)
✔ [481/692] Built Aesop.Frontend.Tactic (5.6s)
✔ [482/692] Built Aesop.Frontend.Attribute (4.5s)
✔ [483/692] Built Mathlib.Data.Bool.Basic (4.0s)
✔ [484/692] Built Mathlib.Data.Int.Order.Basic (3.8s)
✔ [485/692] Built Mathlib.Tactic.FunProp.Elab (5.4s)
✔ [486/692] Built Mathlib.Algebra.Notation.Pi.Basic (4.9s)
✔ [487/692] Built Aesop.Frontend.Command (6.5s)
✔ [488/695] Built Mathlib.Data.Sigma.Basic (4.7s)
✔ [489/695] Built Mathlib.Tactic.Widget.LibraryRewrite (10s)
✔ [490/695] Built Mathlib.Logic.Pairwise (3.1s)
✔ [491/695] Built Mathlib.Tactic.GCongr.Core (13s)
✔ [492/695] Built Mathlib.Logic.IsEmpty.Basic (3.1s)
✔ [493/695] Built Mathlib.Logic.Function.Conjugate (2.7s)
✔ [494/695] Built Mathlib.Data.Subtype (3.8s)
✔ [495/695] Built Mathlib.Data.Sum.Basic (4.7s)
✔ [496/695] Built Mathlib.Logic.Unique (3.5s)
✔ [497/695] Built Mathlib.Tactic.Choose (5.8s)
✔ [498/695] Built Aesop.Tree.RunMetaM (2.6s)
✔ [499/695] Built Aesop.Tree.Traversal (3.4s)
✔ [500/695] Built Aesop.Search.Queue.Class (3.2s)
✔ [501/695] Built Aesop.BuiltinRules.Rfl (2.2s)
✔ [502/695] Built Aesop.BuiltinRules.Subst (3.1s)
✔ [503/699] Built Aesop.Tree.TreeM (4.8s)
✔ [504/699] Built Aesop.BuiltinRules.Split (3.1s)
✔ [505/699] Built Aesop.BuiltinRules.Ext (2.5s)
✔ [506/699] Built Aesop.BuiltinRules.Intros (2.9s)
✔ [507/699] Built Mathlib.Algebra.Group.Defs (17s)
✔ [508/699] Built Mathlib.Data.PNat.Notation (1.5s)
✔ [509/699] Built Mathlib.Tactic.Bound.Init (2.1s)
✔ [510/699] Built Mathlib.Tactic.FunProp (2.5s)
✔ [511/699] Built Aesop.BuiltinRules.DestructProducts (3.4s)
✔ [512/699] Built Aesop.BuiltinRules.Assumption (2.0s)
✔ [513/699] Built Aesop.BuiltinRules.ApplyHyps (3.7s)
✔ [514/699] Built Mathlib.Tactic.GCongr.CoreAttrs (2.7s)
✔ [515/699] Built Mathlib.Tactic.GRewrite.Core (2.8s)
✔ [516/699] Built Mathlib.Logic.Function.Iterate (3.1s)
✔ [517/699] Built Mathlib.Data.Nat.Basic (3.0s)
✔ [518/699] Built Mathlib.Data.FunLike.Basic (2.8s)
✔ [519/700] Built Aesop.Search.SearchM (3.3s)
✔ [520/700] Built Aesop.Tree.Stats (3.4s)
✔ [521/700] Built Aesop.Tree.State (4.3s)
✔ [522/700] Built Aesop.Tree.Free (2.3s)
✔ [523/700] Built Aesop.Saturate (12s)
✔ [524/700] Built Aesop.Forward.State.UpdateGoal (3.2s)
✔ [525/700] Built Aesop.Tree.Tracing (6.2s)
✔ [526/700] Built Mathlib.Algebra.Group.Nat.Defs (2.7s)
✔ [527/700] Built Mathlib.Data.Quot (7.6s)
✔ [528/700] Built Aesop.Tree.ExtractProof (4.0s)
✔ [529/700] Built Mathlib.Algebra.Group.Int.Defs (3.1s)
✔ [530/700] Built Mathlib.Algebra.Group.Invertible.Defs (4.0s)
✔ [531/700] Built Aesop.Tree.ExtractScript (7.5s)
✔ [532/700] Built Aesop.BuiltinRules (2.6s)
✔ [533/700] Built Mathlib.Algebra.Group.Semiconj.Defs (3.5s)
✔ [534/700] Built Mathlib.Tactic.GCongr (2.7s)
✔ [535/700] Built Mathlib.Data.Nat.Cast.Defs (4.2s)
✔ [536/700] Built Aesop.Tree.AddRapp (9.3s)
✔ [537/700] Built Mathlib.Algebra.Group.Pi.Basic (5.0s)
✔ [538/702] Built Mathlib.Algebra.GroupWithZero.Defs (5.3s)
✔ [539/702] Built Mathlib.Data.FunLike.Embedding (2.7s)
✔ [540/702] Built Aesop.Search.RuleSelection (2.8s)
✔ [541/702] Built Mathlib.Tactic.HaveI (2.8s)
✔ [542/702] Built Mathlib.Tactic.GRewrite.Elab (6.6s)
✔ [543/702] Built Mathlib.Data.Prod.Basic (5.4s)
✔ [544/702] Built Mathlib.Order.Basic (15s)
✔ [545/702] Built Mathlib.Data.Int.Basic (4.9s)
✔ [546/707] Built Mathlib.Data.Nat.Find (5.6s)
✔ [547/707] Built Mathlib.Algebra.Group.InjSurj (9.2s)
✔ [548/707] Built Mathlib.Lean.Expr.Rat (1.2s)
✔ [549/707] Built Mathlib.Data.Nat.Sqrt (6.9s)
✔ [550/707] Built Mathlib.Data.Int.Cast.Defs (2.8s)
✔ [551/707] Built Mathlib.Algebra.GroupWithZero.Nat (2.4s)
✔ [552/707] Built Mathlib.Data.Nat.Cast.NeZero (3.4s)
✔ [553/707] Built Mathlib.Algebra.Group.Commute.Defs (3.6s)
✔ [554/707] Built Aesop.Tree.Check (5.8s)
✔ [555/709] Built Mathlib.Algebra.GroupWithZero.NeZero (2.8s)
✔ [556/709] Built Mathlib.Data.FunLike.Equiv (2.8s)
✔ [557/709] Built Aesop.Frontend.Saturate (5.3s)
✔ [558/709] Built Mathlib.Tactic.GRewrite (2.4s)
✔ [559/709] Built Mathlib.Logic.Nontrivial.Basic (2.5s)
✔ [560/710] Built Mathlib.Util.Qq (2.6s)
✔ [561/712] Built Mathlib.Order.ULift (3.0s)
✔ [562/712] Built Mathlib.Algebra.CharZero.Defs (3.1s)
✔ [563/712] Built Mathlib.Order.OrderDual (3.7s)
✔ [564/712] Built Mathlib.Data.PNat.Defs (3.8s)
✔ [565/712] Built Aesop.Tree (3.1s)
✔ [566/712] Built Mathlib.Algebra.Notation.Prod (4.9s)
✔ [567/712] Built Aesop.Frontend (2.7s)
✔ [568/713] Built Mathlib.Tactic.TryThis (2.6s)
✔ [569/713] Built Mathlib.Algebra.GroupWithZero.InjSurj (4.7s)
✔ [570/714] Built Mathlib.Algebra.Order.ZeroLEOne (2.9s)
✔ [571/714] Built Mathlib.Algebra.Ring.Defs (7.2s)
✔ [572/714] Built Mathlib.Util.AtomM.Recurse (3.9s)
✔ [573/714] Built Mathlib.Data.Ineq (833ms)
✔ [574/721] Built Aesop.Search.Queue (2.7s)
✔ [575/722] Built Mathlib.Tactic.Finiteness.Attr (2.9s)
✔ [576/724] Built Mathlib.Tactic.Nontriviality.Core (5.8s)
✔ [577/730] Built Mathlib.Control.Basic (2.6s)
✔ [578/731] Built Aesop.Search.Expansion.Norm (11s)
✔ [579/743] Built Mathlib.Algebra.Ring.Nat (2.6s)
✔ [580/754] Built Mathlib.Algebra.Ring.Semiconj (2.5s)
✔ [581/755] Built Mathlib.Data.Option.NAry (3.0s)
✔ [582/759] Built Mathlib.Tactic.Nontriviality (2.1s)
✔ [583/763] Built Mathlib.Order.RelClasses (7.6s)
✔ [584/771] Built Mathlib.Algebra.Group.Hom.Defs (19s)
✔ [585/771] Built Mathlib.Algebra.GroupWithZero.Regular (3.0s)
✔ [586/778] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.Datatypes (2.5s)
✔ [587/778] Built Mathlib.Order.TypeTags (3.2s)
✔ [588/784] Built Mathlib.Util.SynthesizeUsing (2.8s)
✔ [589/784] Built Mathlib.Lean.Meta.Tactic.Rewrite (1.6s)
✔ [590/807] Built Mathlib.Algebra.Group.Units.Defs (11s)
✔ [591/814] Built Mathlib.Algebra.Field.Defs (5.4s)
✔ [592/833] Built Mathlib.Util.ElabWithoutMVars (1.7s)
✔ [593/840] Built Mathlib.Data.Tree.Basic (2.4s)
✔ [594/843] Built Mathlib.Control.ULift (1.8s)
✔ [595/843] Built Mathlib.Util.PPOptions (1.7s)
✔ [596/846] Built Mathlib.Lean.Expr.ExtraRecognizers (1.5s)
✔ [597/849] Built Mathlib.Logic.Equiv.Defs (11s)
✔ [598/849] Built Mathlib.Tactic.SetLike (1.8s)
✔ [599/849] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.Gauss (2.5s)
✔ [600/849] Built Mathlib.Data.Int.Cast.Pi (1.6s)
✔ [601/852] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.SimplexAlgorithm (2.8s)
✔ [602/853] Built Mathlib.Order.Interval.Set.Defs (2.8s)
✔ [603/857] Built Aesop.Search.Expansion (6.2s)
✔ [604/858] Built Mathlib.Algebra.Notation (2.8s)
✔ [605/858] Built AeneasMeta.Simp.RegisterCommand (1.6s)
✔ [606/864] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.PositiveVector (1.9s)
✔ [607/865] Built Mathlib.Control.EquivFunctor (2.5s)
✔ [608/891] Built Mathlib.Algebra.Group.Nat.Units (2.2s)
✔ [609/900] Built AeneasMeta.Simp.Simp (4.0s)
✔ [610/922] Built Mathlib.Data.Int.DivMod (1.9s)
✔ [611/932] Built Mathlib.Data.List.Monad (1.4s)
✔ [612/933] Built Mathlib.Order.Synonym (4.3s)
✔ [613/933] Built Batteries.Data.Nat.Lemmas (2.2s)
✔ [614/933] Built Mathlib.Algebra.Group.Irreducible.Defs (3.5s)
✔ [615/933] Built Aesop.Search.ExpandSafePrefix (3.0s)
✔ [616/933] Built Mathlib.Data.Finset.Attr (2.2s)
✔ [617/933] Built AeneasMeta.Saturate.Attribute (6.5s)
✔ [618/934] Built Mathlib.Data.Finite.Defs (3.2s)
✔ [619/936] Built Mathlib.Algebra.BigOperators.Group.List.Defs (2.4s)
✔ [620/949] Built Mathlib.Order.Compare (3.5s)
✔ [621/972] Built AeneasMeta.Simp.SimpAllAssumptions (5.7s)
✔ [622/989] Built Mathlib.Order.Max (4.1s)
✔ [623/989] Built Mathlib.Data.List.Pairwise (3.7s)
✔ [624/996] Built Batteries.Data.Fin.Basic (3.8s)
✔ [625/996] Built Mathlib.Data.List.Flatten (4.9s)
✔ [626/1017] Built Mathlib.Algebra.Group.Equiv.Defs (10s)
✔ [627/1026] Built Mathlib.Data.ENat.Defs (1.9s)
✔ [628/1026] Built AeneasMeta.Simp (2.3s)
✔ [629/1026] Built Mathlib.Data.Countable.Defs (2.0s)
✔ [630/1038] Built Mathlib.Util.Delaborators (13s)
✔ [631/1038] Built Mathlib.Logic.Small.Defs (3.3s)
✔ [632/1044] Built Mathlib.Control.Applicative (2.8s)
✔ [633/1044] Built Mathlib.Control.Traversable.Basic (2.7s)
✔ [634/1050] Built Mathlib.Algebra.Order.Group.Synonym (8.9s)
✔ [635/1050] Built Aesop.Search.Main (7.5s)
✔ [636/1050] Built Batteries.Data.Fin.Lemmas (4.5s)
✔ [637/1065] Built Aeneas.Tactic.Simp.SimpBoolProp.Init (2.8s)
✔ [638/1091] Built Aeneas.Tactic.Solver.ScalarTac.Init (3.1s)
✔ [639/1126] Built Aeneas.Tactic.Simp.SimpScalar.Init (2.6s)
✔ [640/1141] Built Mathlib.Logic.UnivLE (2.2s)
✔ [641/1195] Built Mathlib.Data.PNat.Equiv (2.5s)
✔ [642/1195] Built Mathlib.Algebra.Order.GroupWithZero.Synonym (2.1s)
✔ [643/1214] Built Mathlib.Order.BoundedOrder.Basic (6.8s)
✔ [644/1231] Built Mathlib.Logic.Function.CompTypeclasses (1.5s)
✔ [645/1233] Built Mathlib.Control.Monad.Basic (2.3s)
✔ [646/1233] Built Mathlib.Data.Nat.Bits (4.4s)
✔ [647/1233] Built Aeneas.Tactic.Simp.SimpBoolProp.SimpBoolProp (3.1s)
✔ [648/1234] Built Mathlib.Data.Sigma.Lex (2.1s)
✔ [649/1234] Built Aesop.Main (3.9s)
✔ [650/1234] Built Mathlib.Order.Nat (2.3s)
✔ [651/1249] Built Mathlib.Algebra.Group.Commute.Hom (3.1s)
✔ [652/1249] Built Mathlib.Algebra.Group.Commutator (2.6s)
✔ [653/1274] Built Aeneas.Tactic.Conv.Bvify.Init (2.9s)
✔ [654/1274] Built Aeneas.Data.Int (1.8s)
✔ [655/1317] Built Aeneas.Data.Nat (2.9s)
✔ [656/1438] Built Mathlib.Algebra.Group.Hom.CompTypeclasses (2.7s)
✔ [657/1470] Built AeneasMeta.Saturate.Tactic (13s)
✔ [658/1470] Built Aeneas.Tactic.Simp.SimpLists.Init (2.3s)
✔ [659/1471] Built Aeneas.Tactic.Simproc.ReduceZMod.Init (2.2s)
✔ [660/1472] Built Aesop (1.9s)
✔ [661/1472] Built Batteries.Data.Nat.Bitwise (960ms)
✔ [662/1473] Built Mathlib.Algebra.GroupWithZero.Pi (2.9s)
✔ [663/1473] Built Mathlib.Algebra.Group.PUnit (2.9s)
✔ [664/1473] Built AeneasMeta.Saturate (2.1s)
✔ [665/1473] Built Aeneas.Std.Core.Default (2.6s)
✔ [666/1473] Built Aeneas.Tactic.Simp.SimpLemmas (2.9s)
✔ [667/1473] Built Aeneas.Std.Core.Marker (2.4s)
✔ [668/1473] Built Aeneas.Std.Core.Cmp (2.8s)
✔ [669/1473] Built Mathlib.Algebra.EuclideanDomain.Defs (4.6s)
✔ [670/1509] Built Aeneas.Std.Core.Ops (3.1s)
✔ [671/1509] Built Mathlib.Data.Set.Operations (5.4s)
✔ [672/1509] Built Mathlib.Tactic.Common (3.1s)
✔ [673/1509] Built Mathlib.Algebra.Group.ULift (4.8s)
✔ [674/1509] Built Chio.Core.Scope (1.7s)
✔ [675/1511] Built Mathlib.Data.List.GetD (3.7s)
✔ [676/1511] Built Mathlib.Data.Option.Basic (3.8s)
✔ [677/1511] Built Mathlib.Algebra.Ring.PUnit (2.7s)
✔ [678/1511] Built Aeneas.Tactic.RustAttributes (2.7s)
✔ [679/1511] Built Mathlib.Algebra.Opposites (5.1s)
✔ [680/1511] Built Chio.Core.Revocation (1.3s)
✔ [681/1511] Built Chio.Proofs.SiblingSumBudget (1.1s)
✔ [682/1511] Built Mathlib.Tactic.Bound.Attribute (4.9s)
✔ [683/1511] Built Mathlib.Data.Set.Notation (2.8s)
✔ [684/1511] Built Mathlib.Algebra.Quotient (2.8s)
✔ [685/1511] Built Chio.Core.Protocol (3.0s)
✔ [686/1511] Built Aeneas.Std.Scalar.Elab (8.1s)
✔ [687/1511] Built Mathlib.Data.List.ProdSigma (3.0s)
✔ [688/1511] Built Mathlib.Data.Vector.Defs (4.6s)
✔ [689/1511] Built Mathlib.Algebra.Field.IsField (5.2s)
✔ [690/1511] Built Mathlib.Logic.Equiv.Prod (33s)
✔ [691/1511] Built Mathlib.Order.Monotone.Defs (7.4s)
✔ [692/1511] Built Chio.Spec.Properties (1.3s)
✔ [693/1511] Built Mathlib.Data.Int.Sqrt (3.4s)
✔ [694/1511] Built Mathlib.Data.List.TakeDrop (5.0s)
✔ [696/1534] Built Mathlib.Data.List.Count (4.8s)
✔ [697/1534] Built Mathlib.Data.List.InsertIdx (4.4s)
✔ [698/1534] Built Mathlib.Data.List.Induction (7.1s)
✔ [699/1534] Built Mathlib.Algebra.GroupWithZero.ULift (2.6s)
✔ [700/1534] Built Chio.Proofs.Evaluation (1.6s)
✔ [701/1534] Built Mathlib.Algebra.Regular.Opposite (2.9s)
✔ [702/1534] Built Mathlib.Data.Rat.Defs (5.1s)
✔ [703/1534] Built Chio.Proofs.Revocation (1.6s)
✔ [704/1534] Built Mathlib.Logic.Equiv.Option (4.6s)
✔ [705/1534] Built Mathlib.Order.SetNotation (14s)
✔ [706/1534] Built Chio.Proofs.AeneasEquivalence (1.9s)
✔ [707/1534] Built Mathlib.Algebra.Group.WithOne.Defs (5.7s)
✔ [708/1534] Built Chio.Proofs.Protocol (2.8s)
✔ [709/1534] Built Chio.Proofs.ReservationLedger (4.1s)
⚠ [710/1534] Built Chio.Proofs.CanonicalInjective (16s)
warning: Chio/Proofs/CanonicalInjective.lean:82:39: This simp argument is unused:
  notQuote

Hint: Omit it from the simp argument list.
  simp [escapeString, escapeScalar, decodeStringPrefix, prependDecoded, valid, ih,
  ̲  ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲n̵o̵t̵Q̵u̵o̵t̵e̵,̵ ̵notReverseSolidus]

Note: This linter can be disabled with `set_option linter.unusedSimpArgs false`
info: Chio/Proofs/CanonicalInjective.lean:109:0: 'Chio.Proofs.escape_string_inj' depends on axioms: [propext, Classical.choice, Quot.sound]
info: Chio/Proofs/CanonicalInjective.lean:165:0: 'Chio.Proofs.render_int_inj' depends on axioms: [propext]
warning: Chio/Proofs/CanonicalInjective.lean:295:9: unused variable `digit`

Note: This linter can be disabled with `set_option linter.unusedVariables false`
warning: Chio/Proofs/CanonicalInjective.lean:377:35: This simp argument is unused:
  notQuote

Hint: Omit it from the simp argument list.
  simp [renderToken, renderInt, lexOne, digitRange, notNull, notTrue, notFalse,
  ̲  ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲n̵o̵t̵Q̵u̵o̵t̵e̵,̵ ̵notMinus, number, decodedExpanded]

Note: This linter can be disabled with `set_option linter.unusedSimpArgs false`
warning: Chio/Proofs/CanonicalInjective.lean:377:45: This simp argument is unused:
  notMinus

Hint: Omit it from the simp argument list.
  simp [renderToken, renderInt, lexOne, digitRange, notNull, notTrue, notFalse,
  ̲  ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲ ̲notQuote, n̵o̵t̵M̵i̵n̵u̵s̵,̵ ̵number, decodedExpanded]

Note: This linter can be disabled with `set_option linter.unusedSimpArgs false`
warning: Chio/Proofs/CanonicalInjective.lean:381:8: This simp argument is unused:
  DecimalBoundary

Hint: Omit it from the simp argument list.
  simp_all [lexOne, renderToken, decodeStringPrefix_roundtrip,̵
  ̵ ̵ ̵ ̵ ̵ ̵ ̵ ̵ ̵D̵e̵c̵i̵m̵a̵l̵B̵o̵u̵n̵d̵a̵r̵y̵]

Note: This linter can be disabled with `set_option linter.unusedSimpArgs false`
info: Chio/Proofs/CanonicalInjective.lean:793:0: 'Chio.Proofs.canonical_inj' depends on axioms: [propext, Classical.choice, Quot.sound]
info: Chio/Proofs/CanonicalInjective.lean:805:0: 'Chio.Proofs.sorted_assoc_ext' depends on axioms: [propext, Classical.choice, Quot.sound]
✔ [711/1534] Built Chio.Proofs.AttenuationWitness (1.4s)
✔ [712/1534] Built Chio.Proofs.Monotonicity (2.2s)
✔ [713/1534] Built Chio.Proofs.HandshakeNegotiation (1.1s)
✔ [715/1534] Built Mathlib.Data.Nat.Factorial.Basic (11s)
✔ [716/1534] Built Chio.Proofs.FormalClosure (3.4s)
✔ [717/1534] Built Chio.Proofs.FindingStatusFreshness (2.5s)
✔ [718/1534] Built Mathlib.Logic.Equiv.Sum (6.4s)
✔ [719/1534] Built Mathlib.Algebra.Group.WithOne.Map (2.9s)
✔ [720/1534] Built Chio.Treaty.ReceiptPredicate (3.3s)
✔ [721/1534] Built Mathlib.Algebra.Group.Action.Defs (10s)
✔ [722/1534] Built Chio.Guards.WasmBoundary (3.2s)
✔ [723/1534] Built Chio.Proofs.DeliveryContract (3.9s)
✔ [724/1534] Built Chio.Capability.Delegation (1.4s)
ℹ [725/1534] Built Chio.Proofs.Receipt (2.5s)
info: Chio/Proofs/Receipt.lean:159:0: 'Chio.Proofs.receipt_id_input_collision_resistant' depends on axioms: [propext,
 Classical.choice,
 Quot.sound,
 Chio.Json.hash_collision_resistant]
info: Chio/Proofs/Receipt.lean:174:0: 'Chio.Proofs.receipt_id_collision_resistant' depends on axioms: [propext,
 Classical.choice,
 Quot.sound,
 Chio.Json.hash_collision_resistant]
✔ [726/1534] Built Mathlib.Order.Monotone.Basic (6.8s)
✔ [727/1534] Built Mathlib.Algebra.Group.Basic (24s)
✔ [728/1534] Built Mathlib.Algebra.Group.Action.Faithful (3.1s)
✔ [729/1534] Built Chio.Treaty.PredicateLang (6.5s)
✔ [730/1534] Built Mathlib.Order.BoundedOrder.Monotone (2.7s)
✔ [731/1534] Built Mathlib.Algebra.Group.Idempotent (3.3s)
✔ [732/1534] Built Mathlib.Order.Iterate (4.1s)
✔ [733/1534] Built Mathlib.Order.GaloisConnection.Defs (5.6s)
✔ [734/1534] Built Chio.Proofs.MerkleWalk (5.0s)
✔ [735/1534] Built Mathlib.Data.Int.Cast.Basic (3.5s)
✔ [736/1534] Built Mathlib.Algebra.Group.Int.Units (4.2s)
✔ [737/1534] Built Mathlib.Data.Nat.Choose.Basic (8.0s)
✔ [738/1534] Built Mathlib.Algebra.Regular.Basic (4.5s)
✔ [739/1534] Built Mathlib.Algebra.Group.Semiconj.Basic (3.5s)
✔ [740/1534] Built Mathlib.Data.Nat.Log (7.8s)
✔ [741/1534] Built Mathlib.Algebra.Divisibility.Basic (4.6s)
✔ [742/1534] Built Chio.Treaty.PredicateShape (1.6s)
✔ [743/1534] Built Mathlib.Algebra.Group.Torsion (3.4s)
✔ [744/1534] Built Chio.Treaty.BilateralAccept (1.0s)
✔ [745/1534] Built Chio.Treaty.IntersectionLegacy (1.3s)
✔ [746/1534] Built Mathlib.Algebra.Order.Monoid.Unbundled.Defs (5.4s)
✔ [747/1534] Built Mathlib.Algebra.Group.Action.Units (4.3s)
ℹ [748/1534] Built Chio.Treaty.IntersectionSyntactic (2.5s)
info: Chio/Treaty/IntersectionSyntactic.lean:237:0: true
info: Chio/Treaty/IntersectionSyntactic.lean:239:0: Chio.Treaty.AmendmentVerdict.enacted
info: Chio/Treaty/IntersectionSyntactic.lean:240:0: Chio.Treaty.AmendmentVerdict.rejected
✔ [749/1534] Built Mathlib.Algebra.GroupWithZero.Idempotent (2.8s)
✔ [750/1534] Built Mathlib.Algebra.GroupWithZero.Basic (6.1s)
✔ [751/1534] Built Mathlib.Logic.Equiv.Basic (13s)
✔ [752/1534] Built Mathlib.Order.Lattice (13s)
✔ [753/1534] Built Mathlib.Tactic.Zify (3.8s)
✔ [754/1534] Built Mathlib.Algebra.Group.Hom.Basic (7.2s)
✔ [755/1534] Built Mathlib.Algebra.Ring.GrindInstances (3.2s)
✔ [756/1534] Built Mathlib.Algebra.Ring.Int.Defs (3.3s)
✔ [757/1534] Built Chio.Treaty.Intersection (674ms)
✔ [758/1534] Built Mathlib.Algebra.Divisibility.Hom (2.0s)
✔ [759/1534] Built Mathlib.Data.List.Basic (32s)
✔ [760/1534] Built Mathlib.Algebra.Group.Commute.Basic (3.0s)
✔ [761/1534] Built Mathlib.Algebra.Order.Monoid.Unbundled.OrderDual (2.8s)
✔ [762/1534] Built Mathlib.Algebra.Group.Units.Basic (10s)
✔ [763/1534] Built Mathlib.Data.ULift (2.0s)
✔ [764/1534] Built Mathlib.Algebra.Group.ModEq (5.6s)
✔ [765/1534] Built Mathlib.Algebra.Group.Opposite (5.8s)
✔ [766/1534] Built Mathlib.Algebra.Ring.Idempotent (4.6s)
✔ [767/1534] Built Mathlib.Order.BoundedOrder.Lattice (3.8s)
✔ [768/1534] Built Mathlib.Algebra.Group.TypeTags.Basic (6.8s)
✔ [769/1534] Built Mathlib.Algebra.Order.GroupWithZero.Unbundled.Defs (6.5s)
✔ [770/1534] Built Mathlib.Logic.Embedding.Basic (5.9s)
✔ [771/1534] Built Chio.Treaty.BridgeEquivalence (774ms)
✔ [772/1534] Built Mathlib.Order.MinMax (4.1s)
✔ [773/1534] Built Mathlib.Algebra.Ring.InjSurj (13s)
✔ [774/1534] Built Mathlib.Data.Prod.Lex (6.3s)
✔ [775/1534] Built Mathlib.Data.Int.Cast.Field (2.9s)
✔ [776/1534] Built Mathlib.Data.List.Enum (2.7s)
✔ [777/1534] Built Mathlib.Data.Fin.Basic (7.6s)
✔ [778/1534] Built Mathlib.Algebra.Group.Equiv.Basic (7.2s)
✔ [779/1534] Built Mathlib.Algebra.GroupWithZero.Hom (5.5s)
✔ [780/1534] Built Mathlib.Tactic.Order.CollectFacts (10s)
✔ [781/1534] Built Mathlib.Data.List.Lex (4.2s)
✔ [782/1534] Built Mathlib.Data.List.Infix (5.8s)
✔ [783/1534] Built Mathlib.Data.List.Perm.Subperm (3.3s)
✔ [784/1534] Built Mathlib.Algebra.Group.Semiconj.Units (2.8s)
✔ [785/1534] Built Mathlib.Data.List.Forall2 (5.3s)
✔ [786/1534] Built Mathlib.Algebra.Group.Hom.Instances (10s)
✔ [787/1534] Built Mathlib.Data.List.Lattice (6.7s)
✔ [788/1534] Built Mathlib.Algebra.Divisibility.Units (4.4s)
✔ [789/1534] Built Mathlib.Algebra.FreeMonoid.Basic (10s)
✔ [790/1534] Built Mathlib.Algebra.GroupWithZero.Opposite (3.5s)
✔ [791/1534] Built Mathlib.Algebra.Group.Units.Hom (6.5s)
✔ [792/1534] Built Mathlib.SetTheory.Cardinal.Defs (4.9s)
✔ [793/1534] Built Mathlib.Algebra.Group.Action.Opposite (5.2s)
✔ [794/1534] Built Mathlib.Algebra.Group.Action.TypeTags (2.8s)
✔ [795/1534] Built Mathlib.Algebra.Group.TypeTags.Hom (3.8s)
✔ [796/1534] Built Mathlib.Algebra.GroupWithZero.Units.Basic (6.7s)
✔ [797/1534] Built Mathlib.Algebra.Group.Embedding (3.2s)
✔ [798/1534] Built Mathlib.Algebra.Ring.Hom.InjSurj (2.7s)
✔ [799/1534] Built Mathlib.Algebra.GroupWithZero.Equiv (2.0s)
✔ [800/1534] Built Mathlib.Tactic.Order.Graph.Basic (3.1s)
✔ [801/1534] Built Mathlib.Algebra.Ring.Divisibility.Basic (4.7s)
✔ [802/1534] Built Mathlib.Order.Disjoint (8.8s)
✔ [803/1534] Built Mathlib.Data.Multiset.Defs (5.4s)
✔ [804/1534] Built Mathlib.Tactic.Order.Preprocessing (5.9s)
✔ [805/1534] Built Mathlib.Tactic.Order.ToInt (6.2s)
✔ [806/1534] Built Mathlib.Algebra.Group.Equiv.Opposite (6.9s)
✔ [807/1534] Built Mathlib.Data.List.Zip (3.5s)
✔ [808/1534] Built Mathlib.Algebra.Group.Commute.Units (5.1s)
✔ [809/1534] Built Mathlib.Order.RelIso.Basic (9.9s)
✔ [810/1534] Built Mathlib.Algebra.Group.Hom.End (3.1s)
✔ [811/1534] Built Mathlib.Algebra.Group.Action.Pretransitive (3.5s)
✔ [812/1534] Built Mathlib.Data.List.Perm.Basic (5.4s)
✔ [813/1534] Built Mathlib.Order.WithBot (28s)
✔ [814/1534] Built Mathlib.Data.List.Nodup (7.7s)
✔ [815/1534] Built Mathlib.Algebra.Group.Units.Equiv (5.3s)
✔ [816/1534] Built Mathlib.Algebra.Ring.Basic (5.8s)
✔ [817/1534] Built Mathlib.Algebra.Group.Nat.Hom (3.5s)
